SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540702,LASA        ,B ,Q,79.50,79.50,76.75,77.30,77.55,77.70,307,12802,996894.00,
540703,PROVESTSER  ,X ,Q,8.53,8.53,7.73,7.73,7.73,8.13,2,501,3873.00,
540704,MATRIMONY   ,B ,Q,941.90,945.85,922.00,925.40,924.25,934.90,246,1404,1311644.00,
540709,RELHOME     ,B ,Q,2.75,2.81,2.62,2.78,2.78,2.70,467,635378,1724380.00,
540710,CAPACITE    ,B ,Q,188.00,191.05,186.10,187.25,186.10,187.25,214,5636,1058863.00,
540715,SAGAR       ,M ,Q,10.99,10.99,10.99,10.99,10.99,10.64,1,3000,32970.00,
540716,ICICIGI     ,A ,Q,1461.65,1465.60,1442.10,1451.20,1450.40,1453.05,1299,32793,47708234.00,
540719,SBILIFE     ,A ,Q,1026.00,1040.00,974.00,1000.50,1000.50,969.30,24325,41772565,40136918775.00,
540724,DIAMONDYD   ,A ,Q,553.55,570.00,545.30,547.20,545.30,554.10,190,750,413013.00,
540725,SISL        ,B ,Q,379.80,389.45,372.10,375.40,377.00,380.50,247,2216,844426.00,
540726,TTFL        ,T ,Q,25.45,26.25,25.00,26.10,26.10,26.25,42,3442,89058.00,
540728,SAYAJIIND   ,X ,Q,180.00,180.00,172.05,172.05,172.05,178.50,4,151,26377.00,
540729,VANTABIO    ,M ,Q,160.00,160.00,151.10,160.00,160.00,160.00,4,5250,833325.00,
540730,MEHAI       ,B ,Q,65.50,69.50,64.20,66.95,67.35,67.20,120,9677,637232.00,
540735,IRIS        ,M ,Q,44.50,45.00,44.50,45.00,45.00,45.40,3,12000,536000.00,
540737,SGRL        ,B ,Q,290.00,310.00,283.00,290.50,290.00,285.40,269,5805,1673150.00,
540743,GODREJAGRO  ,A ,Q,512.00,517.95,510.50,514.85,516.00,511.65,722,9357,4815650.00,
540744,MESCON      ,XT,Q,10.98,11.28,10.60,11.28,11.28,10.75,157,26148,290396.00,
540749,MASFIN      ,A ,Q,815.00,829.00,809.00,827.15,827.15,815.15,111,1902,1572127.00,
540750,IEX         ,A ,Q,397.95,401.95,388.00,389.40,389.40,394.95,4535,169412,66834442.00,
540755,GICRE       ,A ,Q,207.00,208.00,203.60,203.90,204.00,204.60,856,33228,6796821.00,
540757,SCPL        ,M ,Q,134.50,140.00,133.30,137.90,139.90,131.50,12,10400,1408720.00,
540762,TIINDIA     ,A ,Q,1239.95,1239.95,1182.70,1218.10,1220.00,1224.35,724,5721,6929554.00,
540767,NAM-INDIA   ,A ,Q,345.45,353.70,345.45,350.70,350.50,344.45,997,46188,16183243.00,
540768,MAHLOG      ,A ,Q,536.50,542.85,536.50,541.00,541.00,536.15,263,2971,1606523.00,
540769,NIACL       ,A ,Q,151.75,153.60,150.75,151.05,151.05,152.45,789,28180,4286783.00,
540774,IFGLEXPOR   ,B ,Q,383.00,411.00,372.00,407.15,407.15,380.20,1381,30635,12206925.00,
540775,KHADIM      ,B ,Q,150.95,150.95,143.10,146.90,146.90,148.85,218,1752,256343.00,
540776,5PAISA      ,B ,Q,368.40,374.15,358.00,367.65,365.30,368.50,419,8489,3090976.00,
540777,HDFCLIFE    ,A ,Q,672.50,680.20,671.50,673.25,673.25,671.60,1533,56734,38269535.00,
540787,ICICIB22    ,B ,Q,36.10,36.69,36.03,36.54,36.44,36.08,629,120059,4368189.00,
540789,DNAMEDIA    ,B ,Q,1.28,1.28,1.28,1.28,1.28,1.22,30,24393,31223.00,
540795,DYNAMIC     ,B ,Q,28.45,28.45,27.25,27.65,27.65,28.00,59,8744,242684.00,
540797,SHALBY      ,B ,Q,137.50,141.80,135.00,136.50,136.50,134.30,1547,88282,12236002.00,
540798,FSC         ,A ,Q,71.05,74.10,70.80,72.60,73.00,71.10,391,14036,1019307.00,
540823,VITESSE     ,XT,Q,30.05,30.05,30.05,30.05,30.05,31.60,11,617,18540.00,
540824,ASTRON      ,B ,Q,40.65,42.70,40.30,40.65,40.50,40.55,109,4430,182364.00,
540829,CHANDRIMA   ,XT,Q,3.77,3.95,3.60,3.93,3.93,3.77,22,3652,14120.00,
540850,JFL         ,M ,Q,7.30,7.85,7.27,7.27,7.27,7.65,10,28000,205100.00,
540861,IPRU3018    ,B ,Q,12.89,12.90,12.89,12.90,12.90,12.98,5,6950,89623.00,
540879,APOLLO      ,B ,Q,106.75,106.75,104.40,105.05,105.10,105.65,773,23024,2431756.00,
540900,NEWGEN      ,A ,Q,340.00,346.30,327.25,328.70,330.00,339.70,1194,24940,8359669.00,
540901,PRAXIS      ,B ,Q,34.05,36.00,34.05,35.00,35.00,35.80,20,425,14774.00,
540902,AMBER       ,A ,Q,3050.15,3073.25,3007.00,3013.25,3018.95,3054.00,1781,5800,17584446.00,
540923,AML         ,M ,Q,3.28,3.60,3.28,3.60,3.60,3.45,4,30000,100320.00,
540935,GALAXYSURF  ,A ,Q,2902.25,2912.40,2866.50,2881.85,2893.00,2875.20,864,2952,8518072.00,
540936,GGL         ,B ,Q,18.55,18.55,18.55,18.55,18.55,18.90,14,2600,48230.00,
540937,MEDICO      ,M ,Q,125.00,131.00,125.00,131.00,131.00,130.00,2,2400,307200.00,
540954,IWP         ,X ,Q,34.65,34.65,32.55,33.30,33.45,33.05,55,4985,168115.00,
540955,TDSL        ,B ,Q,26.35,26.90,24.50,24.80,24.80,26.35,56,5910,149979.00,
540956,BHATIA      ,T ,Q,67.00,67.00,67.00,67.00,67.00,69.00,1,5,335.00,
540961,SHIVAMILLS  ,B ,Q,44.25,48.55,44.25,48.00,48.00,46.25,18,880,41712.00,
540975,ASTERDM     ,A ,Q,155.00,155.00,147.00,147.70,147.90,152.20,801,32063,4801575.00,
540980,YSL         ,XT,Q,15900.00,16096.50,15900.00,16096.50,16096.50,15330.00,11,17,272954.00,
541005,KANCOTEA    ,X ,Q,46.00,47.95,43.75,44.40,46.50,45.00,50,1790,81855.00,
541019,HGINFRA     ,A ,Q,280.00,289.55,280.00,283.55,283.60,282.45,357,7641,2175767.00,
541053,EIS         ,M ,Q,1030.00,1030.00,1030.00,1030.00,1030.00,1004.00,1,160,164800.00,
541071,AXISCBGPG   ,B ,Q,10.65,10.65,10.65,10.65,10.65,10.65,1,89,947.00,
541092,ABSLRIF6RG  ,B ,Q,8.87,8.95,8.62,8.87,8.87,8.62,14,4122,36562.00,
541096,BPLPHARMA   ,XT,Q,392.00,399.00,384.50,388.05,388.00,394.25,44,648,252469.00,
541097,LIQUIDETF   ,F ,Q,999.50,1000.01,999.50,1000.00,1000.00,999.99,55,20600,20600032.00,
541143,BDL         ,A ,Q,335.30,339.95,333.20,334.95,334.75,334.50,364,5337,1789564.00,
541153,BANDHANBNK  ,A ,Q,298.50,302.45,291.30,297.00,297.00,294.65,13096,932019,276423787.00,
541154,HAL         ,A ,Q,960.75,964.60,951.50,959.95,958.00,957.85,1653,16076,15417673.00,
541161,KARDA       ,B ,Q,129.90,130.05,124.00,130.05,130.05,123.90,757,26811,3438245.00,
541163,SANDHAR     ,B ,Q,183.00,193.50,183.00,190.05,192.35,188.80,452,4444,846551.00,
541167,YASHO       ,T ,Q,417.95,417.95,395.25,400.35,404.00,399.20,200,6311,2545721.00,
541178,BENARA      ,M ,Q,9.00,9.00,9.00,9.00,9.00,8.70,1,2000,18000.00,
541179,ISEC        ,A ,Q,494.00,498.45,471.55,477.30,477.30,485.90,1258,40714,19867261.00,
541195,MIDHANI     ,A ,Q,196.20,206.30,196.20,200.05,200.05,195.65,13387,467024,94385343.00,
541206,OBCL        ,M ,Q,22.50,22.50,22.50,22.50,22.50,23.50,1,2000,45000.00,
541233,LEMONTREE   ,A ,Q,36.00,36.00,35.20,35.35,35.35,35.65,1270,107821,3830554.00,
541256,IPRU3081    ,F ,Q,12.80,12.80,12.60,12.60,12.60,12.40,10,13040,165912.00,
541269,CHEMFABALKA ,B ,Q,148.70,150.00,136.20,146.90,148.60,151.00,78,3773,545345.00,
541276,HARDWYN     ,M ,Q,63.00,70.05,63.00,67.65,70.05,63.85,4,10000,664875.00,
541299,DLCL        ,M ,Q,24.50,24.85,24.00,24.85,24.85,23.70,6,24000,591400.00,
541301,ORIENTELEC  ,A ,Q,279.60,283.40,271.00,273.90,273.90,275.80,1416,59780,16632507.00,
541304,INDOUS      ,M ,Q,35.25,35.25,35.25,35.25,35.25,35.50,1,1250,44062.00,
541309,IPRU3095    ,B ,Q,11.40,11.40,11.40,11.40,11.40,11.55,2,5000,57000.00,
541313,ICICI500    ,B ,Q,203.50,207.00,203.00,207.00,207.00,204.81,58,329,67534.00,
541336,INDOSTAR    ,A ,Q,303.55,304.75,302.80,303.60,303.60,302.10,65,768,233275.00,
541338,UHZAVERI    ,M ,Q,7.80,7.80,7.80,7.80,7.80,7.93,1,3000,23400.00,
541347,PARVATI     ,X ,Q,2.78,2.79,2.53,2.79,2.79,2.66,48,13345,36593.00,
541353,INNOVATORS  ,M ,Q,39.80,39.90,36.50,37.50,37.50,36.75,12,20800,791520.00,
541400,ZIMLAB      ,X ,Q,89.80,89.80,83.30,84.55,84.15,86.45,90,2769,237382.00,
541402,AFFORDABLE  ,M ,Q,102.70,102.70,99.00,101.90,101.90,101.15,10,16000,1611440.00,
541403,DOLLAR      ,A ,Q,245.95,246.50,243.00,244.70,244.80,244.30,272,3934,961567.00,
541444,PALMJEWELS  ,B ,Q,77.40,81.50,73.85,78.90,78.90,77.65,571,134003,10330396.00,
541445,WAA         ,M ,Q,45.00,45.00,43.15,43.15,43.15,44.00,7,11200,493840.00,
541450,ADANIGREEN  ,A ,Q,1114.00,1125.80,1083.50,1102.70,1102.70,1099.00,2915,50055,55470318.00,
541503,UNICK       ,XT,Q,28.70,28.70,27.40,28.70,28.70,28.80,6,1150,31705.00,
541540,SOLARA      ,A ,Q,1599.00,1622.85,1552.05,1565.15,1565.15,1640.85,1784,20107,31782808.00,
541546,GAYAHWS     ,B ,Q,0.56,0.57,0.56,0.57,0.57,0.55,7,36930,20742.00,
541556,RITES       ,A ,Q,241.35,241.35,238.10,238.65,238.65,239.15,256,7159,1712002.00,
541557,FINEORG     ,A ,Q,3088.00,3137.00,3005.25,3104.25,3118.00,3029.85,982,6433,19750814.00,
541578,VARROC      ,A ,Q,385.40,394.20,376.70,382.50,379.00,383.95,960,14099,5450833.00,
541627,HITECHWIND  ,XT,Q,7.86,7.86,7.59,7.86,7.86,7.49,698,423181,3316871.00,
541678,TVF1G       ,B ,Q,11.75,11.75,11.75,11.75,11.75,11.51,3,2490,29257.00,
541679,TVF1GZ      ,B ,Q,6.11,6.11,6.11,6.11,6.11,6.01,1,90,549.00,
541700,TCNSBRANDS  ,A ,Q,497.05,514.80,496.55,500.70,499.80,498.10,477,4137,2099848.00,
541702,ASHNI       ,XT,Q,4.88,5.35,4.88,5.35,5.35,5.13,7,1606,7840.00,
541729,HDFCAMC     ,A ,Q,2731.00,2740.00,2700.00,2718.60,2718.60,2734.50,5318,25893,70328198.00,
541735,VIVANTA     ,X ,Q,8.05,8.05,8.05,8.05,8.05,7.67,7,1258,10126.00,
541741,TINNATFL    ,X ,Q,15.33,15.33,15.33,15.33,15.33,14.60,2,900,13797.00,
541744,TVF2G       ,B ,Q,10.65,10.65,10.65,10.65,10.65,10.67,1,25,266.00,
541770,CREDITACC   ,A ,Q,628.10,650.00,605.00,613.60,616.00,608.50,1348,14636,9073472.00,
541771,AMINTAN     ,X ,Q,0.87,0.87,0.81,0.85,0.85,0.85,14,3314,2772.00,
541778,DEEP        ,B ,Q,65.80,69.95,65.05,67.75,67.90,63.60,47,1966,132289.00,
541804,IPRU3168    ,B ,Q,10.77,10.77,10.75,10.75,10.75,10.60,2,5000,53770.00,
541805,IPRU3169    ,B ,Q,11.50,11.50,11.50,11.50,11.50,11.50,1,100,1150.00,
541809,ICICINXT50  ,B ,Q,36.30,36.55,35.81,36.27,36.32,36.22,56,1278,46508.00,
541865,ASRL        ,B ,Q,52.00,54.00,52.00,53.55,53.55,53.50,14,5873,311813.00,
541890,SPACEINCUBA ,XT,Q,0.83,0.83,0.83,0.83,0.83,0.84,48,21075,17492.00,
541946,ICICILIQ    ,F ,Q,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,7,1951,1951000.00,
541956,IRCON       ,A ,Q,88.40,89.30,87.60,88.50,88.50,88.05,458,57853,5114725.00,
541972,SETFSN50    ,B ,Q,417.99,418.00,410.01,410.01,410.01,416.00,11,768,320410.00,
541974,MANORAMA    ,M ,Q,930.00,955.00,925.00,930.00,930.00,934.00,14,2250,2107515.00,
541983,INNOVATIVE  ,M ,Q,6.64,7.20,6.64,7.12,7.20,7.05,5,12000,81790.00,
541984,NIOSAG      ,B ,Q,11.36,11.36,11.36,11.36,11.36,11.88,2,5000,56800.00,
541988,AAVAS       ,A ,Q,2240.45,2260.00,2199.05,2206.95,2214.20,2208.80,124,849,1876967.00,
541999,GENERAAGRI  ,X ,Q,2.14,2.14,2.14,2.14,2.14,2.14,8,1685,3605.00,
542011,GRSE        ,A ,Q,176.05,176.25,170.75,171.20,171.20,174.50,598,10895,1874676.00,
542012,AAL         ,M ,Q,108.00,109.00,105.00,105.00,105.00,109.00,5,10000,1066000.00,
542019,SHUBHAM     ,M ,Q,77.70,77.70,70.50,71.55,70.50,74.00,7,81000,5789100.00,
542057,BCPL        ,B ,Q,50.45,50.45,43.25,44.55,44.40,48.95,767,173361,7931544.00,
542066,ATGL        ,A ,Q,1315.00,1350.00,1300.00,1309.20,1309.20,1299.20,7125,108503,143100257.00,
542117,NETRIPPLES  ,X ,Q,3.76,3.76,3.76,3.76,3.76,3.95,1,10,37.00,
542123,PHOSPHATE   ,XT,Q,58.80,58.80,53.20,53.20,53.20,56.00,4,36,1971.00,
542131,MAN50ETF    ,B ,Q,151.00,152.20,151.00,151.70,151.70,150.40,78,1956,296731.00,
542141,TECHNOE     ,A ,Q,291.30,299.00,291.25,295.75,296.00,296.50,147,2473,733067.00,
542156,IPRU3218    ,B ,Q,13.00,13.25,13.00,13.25,13.25,13.00,2,1001,13013.00,
542216,DALBHARAT   ,A ,Q,1585.00,1675.00,1572.45,1633.40,1631.00,1566.35,2201,15510,25251871.00,
542230,ABSLNN50ET  ,B ,Q,357.00,364.50,357.00,364.34,364.34,364.89,5,6,2171.00,
542231,NILASPACES  ,B ,Q,1.30,1.35,1.27,1.29,1.29,1.31,97,70975,92708.00,
542232,SRD         ,B ,Q,59.50,59.80,50.05,57.20,56.10,49.85,63,2124,121677.00,
542233,TREJHARA    ,B ,Q,34.20,35.25,33.50,34.25,34.25,34.30,112,4671,159912.00,
542247,AXISCCGPG   ,B ,Q,10.41,10.41,10.41,10.41,10.41,10.41,5,54003,562171.00,
542248,DECCAN      ,M ,Q,33.65,33.75,33.00,33.25,33.50,32.90,11,13200,440880.00,
542285,AXITA       ,M ,Q,36.00,36.00,35.50,35.70,35.70,35.00,5,20000,716800.00,
542323,KPIGLOBAL   ,M ,Q,57.90,60.00,57.60,57.60,57.60,64.00,15,24000,1388800.00,
542333,RPSGVENT    ,A ,Q,377.30,382.70,367.90,380.00,380.80,372.25,561,6015,2263950.00,
542337,SPENCER     ,A ,Q,70.00,70.00,68.55,68.95,69.00,69.25,510,32895,2274522.00,
542351,GLOSTERLTD  ,X ,Q,657.20,673.25,657.20,666.50,666.50,653.20,56,1647,1092696.00,
542367,XELPMOC     ,B ,Q,324.95,324.95,293.05,295.95,295.95,307.35,1151,23667,7146315.00,
542383,RITCO       ,M ,Q,24.40,24.40,24.40,24.40,24.40,24.20,1,1600,39040.00,
542399,CHALET      ,A ,Q,143.70,145.00,141.60,144.05,143.85,143.95,876,32266,4633725.00,
542437,ANMOL       ,M ,Q,104.90,104.90,104.90,104.90,104.90,102.05,1,2000,209800.00,
542460,ANUP        ,B ,Q,590.90,590.90,568.65,571.70,570.65,582.20,208,2332,1345433.00,
542484,ARVINDFASN  ,A ,Q,146.95,147.00,139.80,141.25,141.40,144.85,952,31580,4507463.00,
542513,UTISXN50    ,B ,Q,40.45,41.25,39.53,39.53,39.53,39.69,25,289,11483.00,
542579,AGOL        ,M ,Q,41.50,41.95,41.45,41.50,41.50,41.40,15,56000,2331040.00,
542597,MSTC        ,A ,Q,255.20,278.60,255.20,267.45,267.45,255.15,3434,134058,35860879.00,
542602,EMBASSY     ,IF,Q,318.00,319.83,312.25,313.03,313.45,316.73,86,21800,6871932.00,
542627,CHANDNIMACH ,X ,Q,9.50,9.50,9.31,9.31,9.31,8.65,2,53,502.00,
542628,NSL         ,M ,Q,23.00,23.00,23.00,23.00,23.00,25.95,1,3000,69000.00,
542649,RVNL        ,A ,Q,28.45,28.70,28.10,28.15,28.15,28.45,2846,575736,16342411.00,
542650,METROPOLIS  ,A ,Q,2353.20,2353.20,2258.00,2279.00,2279.00,2345.40,1147,6596,15162999.00,
542651,KPITTECH    ,A ,Q,206.25,206.25,201.00,202.10,202.10,204.15,2045,96305,19628143.00,
542652,POLYCAB     ,A ,Q,1499.80,1499.80,1452.00,1462.50,1473.00,1477.35,805,15692,23042042.00,
542655,VIKASLIFE   ,B ,Q,3.14,3.23,3.14,3.23,3.23,3.08,2630,3803887,12185465.00,
542665,NEOGEN      ,A ,Q,923.00,923.00,889.50,895.65,895.65,904.50,1812,19604,17807568.00,
542669,BMW         ,X ,Q,28.75,29.70,28.40,29.20,29.40,28.75,98,3677,107171.00,
542670,ARTEMISELC  ,B ,Q,39.95,39.95,36.35,37.00,37.00,38.20,37,1760,65149.00,
542677,MAHESH      ,X ,Q,4.05,4.05,4.05,4.05,4.05,4.26,1,20,81.00,
542678,CHCL        ,M ,Q,12.50,13.70,12.40,13.70,13.70,13.05,15,30000,396900.00,
542679,DEL         ,X ,Q,13.07,13.07,12.00,12.00,12.00,12.45,14,9949,122008.00,
542682,HARISH      ,XT,Q,35.80,37.55,35.80,37.55,37.55,35.80,19,4610,172992.00,
542684,PPL         ,B ,Q,140.00,140.00,130.25,132.40,132.40,135.70,958,33097,4437476.00,
542685,DGCONTENT   ,B ,Q,7.94,8.00,7.79,7.79,7.79,8.06,10,1160,9235.00,
542721,ARL         ,M ,Q,32.00,32.00,31.50,31.75,31.75,31.20,3,12000,381000.00,
542725,SBC         ,M ,Q,42.70,42.75,42.70,42.75,42.75,42.85,2,6000,256350.00,
542726,INDIAMART   ,A ,Q,7695.00,7704.35,7422.00,7455.10,7487.00,7682.60,1989,6122,46101148.00,
542727,CPML        ,M ,Q,17.15,17.40,16.05,16.70,16.70,16.75,7,28000,465400.00,
542729,DCMNVL      ,B ,Q,90.50,93.30,88.20,91.90,91.90,89.35,118,10709,967749.00,
542730,ICICIBANKN  ,B ,Q,326.00,329.11,325.20,326.25,326.25,325.34,34,559,182213.00,
542747,NETFSNX150  ,B ,Q,48.00,48.00,48.00,48.00,48.00,48.00,12,58,2784.00,
542752,AFFLE       ,A ,Q,5305.00,5422.05,5273.80,5287.05,5305.00,5278.90,3003,9362,49871727.00,
542753,SEACOAST    ,X ,Q,163.00,174.00,163.00,173.60,172.00,165.95,187,24209,4176135.00,
542758,ICICIBANKP  ,B ,Q,173.00,175.00,172.36,173.88,173.88,173.99,24,253,43849.00,
542759,SPANDANA    ,A ,Q,595.05,624.90,594.75,599.80,602.80,597.45,568,5677,3435478.00,
542760,SWSOLAR     ,A ,Q,310.00,318.15,306.05,307.75,306.65,307.30,1246,70443,21933491.00,
542765,TRANSPACT   ,MS,Q,158.00,170.00,158.00,170.00,170.00,154.00,3,3000,492000.00,
542770,ALPHALOGIC  ,MS,Q,89.00,89.00,89.00,89.00,89.00,88.50,1,1600,142400.00,
542771,NOVATEOR    ,M ,Q,7.20,7.35,7.10,7.35,7.35,7.23,7,42000,302640.00,
542772,IIFLWAM     ,A ,Q,1191.15,1209.30,1178.70,1194.00,1194.00,1164.50,221,505,603165.00,
542773,IIFLSEC     ,A ,Q,63.00,68.10,62.20,64.10,64.10,61.70,3793,583045,38270026.00,
542774,APMFINVEST  ,X ,Q,24.00,25.50,22.00,22.60,23.00,23.00,57,11433,261202.00,
542801,MISQUITA    ,M ,Q,23.30,23.30,23.30,23.30,23.30,23.75,1,2000,46600.00,
542802,GALACTICO   ,M ,Q,56.50,57.50,56.50,57.50,57.50,57.50,4,12000,684750.00,
542804,NIESSPJ     ,B ,Q,5.80,5.80,5.80,5.80,5.80,5.80,5,57,330.00,
542808,NIESSPC     ,B ,Q,2.24,2.24,2.24,2.24,2.24,2.24,2,100,224.00,
542812,FLUOROCHEM  ,A ,Q,820.00,862.15,801.60,854.75,852.00,811.40,1284,21889,18410831.00,
542817,NIEHSPI     ,B ,Q,0.18,0.18,0.18,0.18,0.18,0.17,1,1,0.00,
542830,IRCTC       ,A ,Q,1698.00,1707.50,1680.50,1693.10,1693.10,1726.00,10532,105012,178036013.00,
542837,NIESSPE     ,B ,Q,3.60,3.60,3.60,3.60,3.60,3.60,1,50,180.00,
542839,NIEHSPD     ,B ,Q,0.81,0.96,0.80,0.80,0.80,0.88,45,9150,7815.00,
542843,NIEHSPG     ,B ,Q,9.75,9.75,9.75,9.75,9.75,9.29,1,5,48.00,
542844,NIEHSPH     ,B ,Q,2.58,2.58,2.33,2.33,2.33,2.58,32,1872,4362.00,
542845,NIEHSPJ     ,B ,Q,10.03,10.03,10.03,10.03,10.03,10.03,1,5,50.00,
542847,NIESSPL     ,B ,Q,1.59,1.60,1.57,1.57,1.57,1.69,16,10583,16616.00,
542848,NIESSPM     ,B ,Q,21.15,21.15,21.15,21.15,21.15,23.50,8,497,10511.00,
542850,GOBLIN      ,M ,Q,17.50,17.50,17.50,17.50,17.50,17.00,1,2000,35000.00,
542852,VISHWARAJ   ,B ,Q,126.90,128.25,122.00,124.05,126.45,127.30,213,8315,1040879.00,
542857,GREENPANEL  ,B ,Q,236.50,237.50,227.50,232.20,233.55,234.30,570,15988,3716392.00,
542862,SHAHLON     ,X ,Q,90.50,90.95,87.15,90.40,90.90,89.50,99,57769,5162915.00,
542863,ABSLBANETF  ,B ,Q,324.00,330.00,316.10,322.02,322.02,329.99,13,81,26185.00,
542865,ANUROOP     ,M ,Q,8.50,8.50,8.50,8.50,8.50,7.95,1,10000,85000.00,
542867,CSBBANK     ,A ,Q,257.80,263.95,255.30,257.95,257.25,261.35,332,12020,3131617.00,
542904,UJJIVANSFB  ,A ,Q,29.05,29.60,29.05,29.15,29.15,29.20,1479,250891,7345767.00,
542905,SHIL        ,A ,Q,291.00,291.00,280.50,284.40,283.00,288.10,558,11872,3403431.00,
542907,PRINCEPIPE  ,A ,Q,594.95,598.15,576.20,579.80,579.80,583.20,1679,41376,24236292.00,
542908,EBBETF0423  ,F ,Q,1125.00,1126.00,1125.00,1125.11,1125.00,1123.93,18,144,162004.00,
542909,EBBETF0430  ,F ,Q,1153.91,1157.00,1151.31,1156.75,1156.75,1153.91,227,2789,3219819.00,
542911,ASSAMENT    ,XT,Q,282.00,282.45,282.00,282.45,282.45,269.00,4,5,1410.00,
542918,GIANLIFE    ,M ,Q,17.50,17.50,17.00,17.00,17.00,16.50,3,18000,312000.00,
542919,ARTEMISMED  ,B ,Q,219.70,227.00,215.00,222.45,224.10,212.65,202,2956,650688.00,
542920,SUMICHEM    ,A ,Q,303.00,303.00,295.10,295.70,295.70,298.20,517,20537,6111613.00,
542921,ICICIM150   ,B ,Q,93.00,94.10,92.70,93.06,93.00,93.31,19,328,30737.00,
542922,MANXT50ETF  ,B ,Q,355.00,358.00,355.00,356.00,356.00,354.50,9,510,181579.00,
542923,TRANWAY     ,MS,Q,7.00,7.00,7.00,7.00,7.00,7.35,1,20000,140000.00,
542932,BIRLATYRES  ,B ,Q,23.50,24.30,23.50,23.85,23.85,23.85,813,67080,1600259.00,
542933,UNIVPHOTO   ,B ,Q,191.90,194.50,191.00,192.85,193.00,191.50,47,376,72479.00,
542963,06AGG       ,F ,Q,5.50,5.50,5.49,5.50,5.50,5.00,12,1219,6700.00,
542967,06ARD       ,F ,Q,5.50,5.50,5.50,5.50,5.50,5.00,1,200,1100.00,
542969,06GPG       ,F ,Q,34.92,34.92,34.92,34.92,34.92,31.75,9,290,10126.00,
543064,SUVENPHAR   ,A ,Q,544.75,545.25,533.00,535.55,533.50,541.65,485,7766,4176964.00,
543066,SBICARD     ,A ,Q,979.90,987.05,973.10,982.35,982.35,975.15,2423,91630,89859061.00,
543087,09AGG       ,F ,Q,151.20,151.20,151.20,151.20,151.20,168.00,10,209,31600.00,
543150,08GPG       ,B ,Q,6.01,6.01,6.01,6.01,6.01,5.47,37,5616,33752.00,
543167,10GPG       ,F ,Q,4.62,4.62,4.62,4.62,4.62,4.20,1,50,231.00,
543172,COSPOWER    ,M ,Q,47.00,47.00,47.00,47.00,47.00,46.00,2,4000,188000.00,
543174,11GPG       ,B ,Q,2.25,2.34,2.01,2.34,2.34,2.23,85,53962,122420.00,
543175,11MPD       ,B ,Q,2.00,2.10,1.81,1.83,1.83,2.00,26,3743,6970.00,
543181,11AGG       ,B ,Q,11.05,12.99,11.05,12.91,12.92,12.21,19,6435,77330.00,
543186,11DPD       ,B ,Q,0.55,0.55,0.55,0.55,0.55,0.50,1,1500,825.00,
543187,POWERINDIA  ,A ,Q,1754.25,1766.00,1707.30,1721.45,1721.45,1722.05,813,5516,9557033.00,
543193,DJML        ,M ,Q,49.00,49.00,49.00,49.00,49.00,50.00,1,3000,147000.00,
543210,AARTISURF   ,B ,Q,1481.00,1569.95,1394.35,1526.00,1531.00,1536.65,430,3655,5492920.00,
543212,BOROLTD     ,B ,Q,229.45,244.90,222.90,231.05,231.05,228.30,3992,205090,48751123.00,
543213,ROSSARI     ,B ,Q,1224.80,1260.20,1223.00,1240.95,1240.30,1208.05,683,7552,9404310.00,
543214,NDRAUTO     ,B ,Q,194.95,194.95,192.05,192.05,192.05,189.00,16,75,14548.00,
543215,EBBETF0425  ,F ,Q,1038.50,1040.45,1038.00,1038.76,1038.76,1038.50,132,826,857639.00,
543216,EBBETF0431  ,F ,Q,1033.55,1035.30,1033.00,1033.55,1033.55,1033.46,37,1024,1057892.00,
543217,MINDSPACE   ,IF,Q,291.50,291.50,287.22,289.74,289.74,289.65,48,13600,3931666.00,
543218,SBGLP       ,M ,Q,69.00,69.00,68.00,68.00,68.00,69.00,3,6000,410000.00,
543219,ICICIALPLV  ,B ,Q,146.95,147.45,146.00,146.95,146.95,146.95,19,114,16721.00,
543220,MAXHEALTH   ,B ,Q,230.20,232.95,225.60,227.40,227.40,228.00,2097,199330,45708904.00,
543221,ICICITECH   ,B ,Q,264.00,265.55,261.10,264.41,265.00,264.27,28,130,34246.00,
543223,MAXINDIA    ,B ,Q,66.50,66.70,65.30,66.20,66.05,66.90,130,9749,643189.00,
543224,HBANKETF    ,B ,Q,328.00,330.00,327.50,330.00,330.00,327.00,22,416,137000.00,
543226,UTIBANKETF  ,B ,Q,32.70,33.05,32.25,32.53,32.48,32.86,36,3550,115699.00,
543227,HAPPSTMNDS  ,B ,Q,815.00,858.80,813.00,832.45,832.45,810.45,28168,817943,686736138.00,
543228,ROUTE       ,B ,Q,1608.60,1647.85,1598.65,1604.10,1604.10,1601.90,1673,55957,90330803.00,
543230,ADVAIT      ,M ,Q,51.00,51.10,51.00,51.10,51.10,51.10,2,4000,204200.00,
543231,ADL         ,T ,Q,27.15,29.60,27.15,29.30,29.30,28.55,25,1015,28021.00,
543232,CAMS        ,B ,Q,2240.00,2250.05,2200.85,2206.05,2206.05,2208.80,896,5925,13169674.00,
543233,CHEMCON     ,B ,Q,450.10,465.00,445.25,448.70,448.70,448.15,2025,58686,26770049.00,
